Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,YearsSinceCreation,Ratio_Likes,Ratio_Dislikes
[🚲] Bike 244 🔥,Brasil 244,All Ages,142,173,401300.0,1,1,2024-08-26,2024-11-05,50,Simulation,26.0,9.0,0,0.7428571428571429,0.2571428571428571
Redcliff City 🏡RP,Redcliff City RP,All Ages,2754,803318,836600000.0,1,0,2021-12-27,2024-11-01,24,Roleplay & Avatar Sim,177000.0,26000.0,3,0.8719211822660099,0.1280788177339901
[BETA] Raise An Axolotl,Darklomz,All Ages,0,521,60700.0,0,0,2022-05-24,2023-05-26,1,Simulation,139.0,62.0,1,0.6915422885572139,0.3084577114427861
(🎃Halloween🎃) Pokemon: Bronze Forever,bloody's fan group!,All Ages,5082,71838,1100000.0,0,0,2024-11-02,2024-11-02,50,Simulation,3306.0,100.0,0,0.9706400469759249,0.029359953024075125
LifeTogether 🏠 RP (UPDATE 33),Cinnamon Software,All Ages,24925,3415560,1100000000.0,0,0,2023-07-06,2024-11-03,28,Roleplay & Avatar Sim,411000.0,32000.0,1,0.927765237020316,0.07223476297968401
Voxels,Voxelized,All Ages,808,19334,439100.0,1,0,2021-03-06,2024-11-04,14,Simulation,955.0,110.0,3,0.8967136150234741,0.10328638497652587
Strucid,Frosted Studio,Ages 9+,136,2130765,518000000.0,0,0,2018-09-19,2024-11-03,22,Shooter,671000.0,138000.0,6,0.8294190358467244,0.17058096415327562
Return to Camp Blood [RP],petervankmin,All Ages,0,247,18700.0,0,0,2022-02-05,2024-04-07,13,Simulation,91.0,8.0,2,0.9191919191919192,0.08080808080808077
Swim League [New Trainers🎃],Swim Race Champion,All Ages,6630,869560,34700000.0,0,0,2024-08-27,2024-11-06,10,Simulation,64000.0,3352.0,0,0.9502316189571208,0.04976838104287917
Roblox Innovation Awards Voting Hub,Roblox Presents,All Ages,124,267548,90300000.0,0,0,2022-04-16,2024-08-08,40,Entertainment,109000.0,9258.0,2,0.9217135415785824,0.07828645842141757
yielding arts,ssfderffd,All Ages,0,3,377.0,0,1,2024-06-09,2024-06-09,50,Simulation,2.0,3.0,0,0.4,0.6
Stat Maxxers Simulator,DSCreations,All Ages,8,2204,597800.0,1,1,2024-03-08,2024-11-02,25,Simulation,1048.0,475.0,0,0.6881155613919895,0.3118844386080105
Rainbow Friends,Roy &amp; Charcle,All Ages,10031,3197786,3700000000.0,0,0,2021-11-14,2024-05-22,50,Adventure,1000000.0,278000.0,3,0.7824726134585289,0.21752738654147108
Unlimited Drifting,INGameWorks Studio,All Ages,19,3685,2700000.0,0,0,2023-01-09,2023-01-18,1,Simulation,758.0,517.0,0,0.5945098039215686,0.4054901960784314
TYPE://SOUL [NEW UPD],Type Soul,Ages 13+,4365,362143,509900000.0,1,0,2023-07-15,2024-11-06,1,RPG,256000.0,63000.0,1,0.8025078369905956,0.19749216300940442
[NEW ENDINGS!] 🔥NEED MORE HEAT🔥,MaxXD_22,Ages 13+,1672,203545,91500000.0,0,0,2023-08-06,2024-11-04,1,Adventure,99000.0,6747.0,1,0.9361967715396181,0.06380322846038189
Springlock Suit's Testing,pawlooz,Ages 13+,2,14973,3200000.0,1,0,2023-09-27,2024-03-28,20,Simulation,3867.0,2169.0,1,0.6406560636182903,0.3593439363817097
draw things and turn into them 🖌️[tools!] ,elc.,All Ages,355,92643,80100000.0,1,0,2023-02-04,2024-09-13,16,Party & Casual,11000.0,5552.0,1,0.6645722571290479,0.3354277428709521
⚡Blade Ball,Wiggity.,All Ages,28044,10020321,4500000000.0,1,0,2023-06-17,2024-11-06,16,Action,6000000.0,447000.0,1,0.9306654257794323,0.06933457422056766
KJ Testing Unlimited Flex Works!  Five seasons,Elpro77072,All Ages,0,0,3391.0,0,1,2024-10-04,2024-10-05,50,Simulation,7.0,1.0,0,0.875,0.125
Warrior Cats: Ultimate Edition,WarriorCatsRP,All Ages,4218,1215822,545300000.0,0,0,2019-08-16,2024-11-04,60,Roleplay & Avatar Sim,392000.0,29000.0,5,0.9311163895486936,0.06888361045130642
Welcome to Bloxburg,Bloxburg Development,All Ages,9119,13561454,9000000000.0,1,1,2014-11-04,2024-11-05,12,Roleplay & Avatar Sim,5000000.0,714000.0,10,0.8750437521876093,0.12495624781239068
[NEW] Border Defense Tycoon🛡️,| Coffee Bros |,All Ages,515,10255,1000000.0,1,1,2024-03-25,2024-11-06,4,Simulation,12000.0,789.0,0,0.9383063570255689,0.06169364297443114
Best Martial Artist game [Emotes! Tutor in Desc],Artemnaryzhnyj1235,All Ages,58,77,69400.0,0,0,2024-10-23,2024-11-06,15,Simulation,15.0,12.0,0,0.5555555555555556,0.4444444444444444
💪[5x] Strongman Simulator,The Gang Stockholm,All Ages,2281,2015579,1400000000.0,0,0,2021-05-04,2024-11-06,10,Simulation,678000.0,53000.0,3,0.9274965800273598,0.0725034199726402
Mini Cities 2 ,DestroyerCam Fan Club,All Ages,372,75312,11300000.0,1,0,2023-12-02,2024-10-31,6,Simulation,28000.0,4033.0,1,0.8740985858333593,0.1259014141666407
🔥 BIG Paintball 2!,BIG Games™,All Ages,1775,332963,163000000.0,0,0,2022-06-10,2024-07-30,10,Shooter,245000.0,51000.0,2,0.8277027027027027,0.17229729729729726
[NERFED] Controverse,Caz0gamz_73,All Ages,0,43,28500.0,0,1,2024-08-13,2024-11-05,23,Simulation,22.0,5.0,0,0.8148148148148148,0.18518518518518523
TDS Experimental,Paradoxum Games,All Ages,266,3279,494200.0,0,0,2023-07-20,2024-10-23,50,Simulation,2230.0,229.0,1,0.9068727124847499,0.09312728751525012
Project Smash,Project Smash,All Ages,3026,325339,160500000.0,1,0,2023-10-17,2024-11-05,16,Action,157000.0,47000.0,1,0.7696078431372549,0.23039215686274506
 ★Make a Cake And Feed the Giant Noob★,thebenster,All Ages,121,418789,72700000.0,1,0,2010-06-04,2024-08-11,20,Simulation,76000.0,13000.0,14,0.8539325842696629,0.1460674157303371
[FPS] Gun Grounds FFA,foolyrex,Ages 9+,1502,54236,50600000.0,1,0,2023-01-13,2024-10-08,13,Shooter,16000.0,5286.0,1,0.7516677628488209,0.24833223715117914
[DISCONTINUED] Low Effort Rooms RP,huskyiscuteTV1234,All Ages,0,723,354700.0,1,1,2023-06-06,2024-07-23,50,Simulation,212.0,26.0,1,0.8907563025210085,0.10924369747899154
🦍ROBLOX ZOOCHOSIS🦍[ NEW UPDATE],timsoop44,All Ages,0,7,7384.0,0,1,2024-10-05,2024-10-31,3,Simulation,5.0,2.0,0,0.7142857142857143,0.2857142857142857
[UPDATE] Daybreak ,DaybreakDev,Ages 13+,407,244892,28600000.0,1,0,2021-05-27,2024-10-28,9,Survival,51000.0,7622.0,3,0.8699805533758657,0.13001944662413434
Find The Markers (237),markers epic memers,All Ages,2601,1248768,804000000.0,1,0,2021-11-04,2024-11-01,30,Adventure,378000.0,83000.0,3,0.8199566160520607,0.18004338394793928
(HYPER!!!) SONIC PARADISE!,Tuamadre570,All Ages,0,0,843.0,0,1,2024-01-16,2024-01-18,50,Simulation,0.0,1.0,0,0.0,1.0
(Darkness Awaits....) Kilstreak sword battles,dimovevgen,All Ages,1,12,7012.0,0,1,2024-03-13,2024-11-06,15,Simulation,16.0,6.0,0,0.7272727272727273,0.2727272727272727
Youtuber Tycoon! [ELEVATOR] ,Shiny Pixels,Ages 9+,1864,639755,577000000.0,1,0,2021-11-12,2024-11-05,8,Simulation,226000.0,35000.0,3,0.8659003831417624,0.13409961685823757
🎃✨ [BETA] Transformers Crossfire,Marmot's Oven,Ages 9+,640,47398,11000000.0,0,1,2024-02-19,2024-11-06,20,Action,16000.0,1738.0,0,0.9020182658698839,0.09798173413011613
Realistic Destruction,Andreolinski,All Ages,23,15844,3400000.0,0,0,2021-06-04,2024-09-16,15,Simulation,5246.0,1501.0,3,0.7775307544093671,0.22246924559063286
SCP: Roleplay,SCP | Roleplay Community,Ages 9+,2399,1066373,340200000.0,1,0,2020-05-16,2024-10-30,40,Roleplay & Avatar Sim,442000.0,57000.0,4,0.8857715430861723,0.11422845691382766
🦷 Escape The Dentist! (OBBY!),Jrnmwv,All Ages,431,477699,3800000.0,1,1,2022-10-16,2024-09-09,14,Obby & Platformer,194.0,85.0,2,0.6953405017921147,0.3046594982078853
Survive the whirlpools!!,The amazing Oof Group,All Ages,0,14,16600.0,0,0,2023-04-17,2023-04-18,6,Simulation,6.0,8.0,0,0.42857142857142855,0.5714285714285714
FORTLINE,Battle Royalе,Ages 9+,2130,4156715,58100000.0,0,0,2023-08-04,2024-10-09,10,Shooter,9713.0,2942.0,1,0.7675227182931648,0.23247728170683524
Battle For Slugterra 2,ChaosJKS,All Ages,2,4882,1400000.0,0,0,2021-07-28,2024-05-02,40,Simulation,2183.0,276.0,3,0.8877592517283448,0.1122407482716552
Plane crash physics,DudeWhoDoesJob,All Ages,75,82265,23200000.0,0,0,2022-05-09,2023-09-10,40,Simulation,23000.0,8077.0,1,0.7400971779772823,0.25990282202271775
Firefly Garden,ZYORA,All Ages,0,12278,388100.0,0,0,2022-06-17,2024-05-24,8,Simulation,5044.0,564.0,2,0.8994293865905849,0.10057061340941509
Touch Sports,Papparolox,All Ages,26,3202,10100000.0,0,0,2023-11-29,2024-08-23,25,Sports & Racing,754.0,246.0,1,0.754,0.246
Fall of Hell,NOOBEstudios,All Ages,75,855672,435300000.0,0,0,2017-09-26,2023-05-20,20,Obby & Platformer,134000.0,75000.0,6,0.6411483253588517,0.3588516746411483
Draw or DIE!!!,PondazYeah,All Ages,1711,47349,20300000.0,1,1,2024-08-24,2024-11-05,50,Simulation,6038.0,5900.0,0,0.505779862623555,0.494220137376445
Murderers vs Sheriffs 2,Murderers vs Sheriffs 2,Ages 9+,2104,51356,74000000.0,1,1,2023-05-13,2024-11-04,16,Shooter,18000.0,6484.0,1,0.7351739911779122,0.26482600882208784
[UPDATE] The Presentation Experience,Minimal Games,Ages 9+,2640,1378654,398500000.0,1,0,2021-10-18,2024-11-06,16,Roleplay & Avatar Sim,447000.0,36000.0,3,0.9254658385093167,0.07453416149068326
Cloud Entertainment,eternallyori,All Ages,0,4,90.0,0,0,2023-11-18,2024-02-08,50,Simulation,2.0,0.0,1,1.0,0.0
Escape from SmartSchoolBoy9 in Area 51,Yojigen,All Ages,0,34,8233.0,1,1,2024-09-29,2024-09-29,50,Simulation,24.0,10.0,0,0.7058823529411765,0.2941176470588235
Theme Park Tycoon 2,Den_S,All Ages,6202,5789681,1300000000.0,1,0,2012-01-02,2024-11-05,6,Simulation,1000000.0,245000.0,12,0.8032128514056225,0.19678714859437751
[FREE ADMIN PANEL] DROOMS 👁️,xpieciox,All Ages,232,12881,6900000.0,1,0,2024-05-25,2024-11-06,40,Simulation,15000.0,1410.0,0,0.9140767824497258,0.08592321755027421
Don't Scream,TuckitTom Studios,Ages 9+,81,398413,14200000.0,0,1,2024-05-02,2024-09-02,50,Adventure,31000.0,6747.0,0,0.8212573184623944,0.17874268153760564
Backrooms,Red Panda Industries,All Ages,202,163725,58900000.0,1,0,2022-04-04,2024-11-06,16,Survival,24000.0,5661.0,2,0.8091433195104683,0.19085668048953175
Insane Elevator!,Digital Destruction,Ages 9+,3661,1285594,1100000000.0,0,0,2019-10-12,2023-05-19,24,Survival,205000.0,34000.0,4,0.8577405857740585,0.14225941422594146
Splitting Point,Rdite,All Ages,32,264042,43000000.0,0,0,2018-09-14,2020-02-14,30,Simulation,54000.0,18000.0,2,0.75,0.25
Shin Sonic Meal Line Simulator,Great Line Group,All Ages,453,750424,4099999.9999999995,1,1,2024-09-30,2024-11-05,50,Simulation,7224.0,3429.0,0,0.6781188397634469,0.3218811602365531
[VIP] Evade 🎃✨,Hexagon Development Community,Ages 9+,34786,5386465,5200000000.0,1,1,2022-06-11,2024-11-06,15,Survival,2000000.0,131000.0,2,0.9385265133740028,0.061473486625997165
Survive Furries with DOOM music,Doge DevStudios,All Ages,2,14991,1100000.0,1,0,2022-09-17,2024-09-14,8,Shooter,4498.0,1202.0,2,0.7891228070175439,0.2108771929824561
Ultra Toilet Roleplay 2 [11.0],Ultimate Super Toilet Roleplay,All Ages,2640,116407,135400000.0,1,0,2023-11-05,2024-11-06,50,Roleplay & Avatar Sim,59000.0,7021.0,1,0.8936550491510277,0.10634495084897233
Saberforce: Saber Fighting ⚔️,The Lost Rim,Ages 9+,538,23920,2000000.0,1,1,2024-03-25,2024-11-06,30,Simulation,14000.0,2460.0,0,0.850546780072904,0.14945321992709604
Escape Running Head,manato48,Ages 9+,8176,1624883,2100000000.0,1,1,2021-01-07,2024-10-18,6,Survival,250000.0,77000.0,3,0.764525993883792,0.23547400611620795
Eat the World [NEW MAPS],mPhase,Ages 9+,4486,15054535,261000000.0,1,1,2024-02-23,2024-10-27,8,Simulation,611000.0,35000.0,0,0.9458204334365325,0.05417956656346745
Light Game - Game 7,Light Game Community,Ages 9+,854,2384530,381100000.0,0,0,2021-10-04,2024-10-23,50,Party & Casual,67000.0,22000.0,3,0.7528089887640449,0.2471910112359551
[🎃] 🎪 The Amazing Digital Circus RP! [TADC RP],Imagination Core Studios,All Ages,43,146236,1900000.0,1,1,2023-10-20,2024-11-02,50,Simulation,779.0,304.0,1,0.7192982456140351,0.2807017543859649
Raise a Peter,Petir Greffins,Ages 9+,134,227773,67000000.0,1,0,2022-05-08,2024-10-19,100,Simulation,78000.0,18000.0,2,0.8125,0.1875
Wacky Wizards,Whacky Wizards,All Ages,1556,1969639,892900000.0,0,0,2021-05-31,2024-08-12,28,Simulation,576000.0,61000.0,3,0.9042386185243328,0.09576138147566715
😜Water Park,Flamingo Water Park,All Ages,494,134144,195300000.0,1,1,2021-06-25,2024-09-10,50,Simulation,12000.0,32000.0,3,0.2727272727272727,0.7272727272727273
Demon Blade,DemonCube,All Ages,1805,219132,92500000.0,0,0,2023-10-09,2024-11-06,12,RPG,374000.0,15000.0,1,0.961439588688946,0.03856041131105403
💪🏼 BAD CAT 🏋🏽,CattyApps,All Ages,681,483435,212700000.0,1,0,2021-08-30,2024-11-05,50,Simulation,131000.0,18000.0,3,0.8791946308724832,0.12080536912751683
[Musics] Baseplate to Talk :D,Juegos sin imaginacion,All Ages,42,25269,922900.0,1,1,2024-07-31,2024-11-06,50,Social,1042.0,689.0,0,0.6019641825534373,0.3980358174465627
 Anime Catching Simulator,BestBunny,All Ages,112,191823,79300000.0,1,1,2023-01-13,2024-08-15,12,Simulation,285000.0,12000.0,1,0.9595959595959596,0.04040404040404044
Get Eaten By a Giant Girl!,59 games,All Ages,121,13472,11500000.0,0,1,2024-02-13,2024-10-12,50,Simulation,8974.0,1624.0,0,0.8467635402906208,0.15323645970937916
🎼 Fun Music Maker Studio,BoxBlox,All Ages,5,5932,2100000.0,0,0,2021-03-17,2024-10-01,16,Entertainment,1949.0,361.0,3,0.8437229437229438,0.15627705627705624
Pet Simulator X! 🐾,BIG Games Pets,All Ages,5121,5999402,8800000000.0,1,0,2021-01-23,2024-10-16,12,Simulation,4000000.0,388000.0,3,0.9115770282588879,0.08842297174111213
The KJ Games [Added JUN!],DayersK,All Ages,1001,1072,285600.0,1,0,2024-09-11,2024-11-06,15,Simulation,403.0,90.0,0,0.8174442190669371,0.1825557809330629
Cheese Escape [Horror],Spirow734,Ages 9+,4389,1550476,997900000.0,1,0,2020-10-03,2024-11-03,8,Survival,358000.0,52000.0,4,0.8731707317073171,0.12682926829268293
Adopt Me! 🧪 Test Lab,Uplift Games,All Ages,456,386684,17500000.0,0,0,2021-06-11,2024-11-02,48,Simulation,44000.0,7689.0,3,0.8512449457331347,0.1487550542668653
Murderers VS Sheriffs Duels,Red21 Games,Ages 13+,11931,682276,1000000000.0,1,0,2023-02-02,2024-10-28,41,Action,305000.0,57000.0,1,0.8425414364640884,0.1574585635359116
Guess The Logo Quiz,ManiaGames,All Ages,677,1463674,11300000.0,1,1,2024-04-27,2024-11-06,30,Party & Casual,2369.0,973.0,0,0.7088569718731299,0.2911430281268701
[50th Anniversary]My Hello Kitty Cafe(Tycoon),Rock Panda Games,All Ages,1973,1747446,443800000.0,0,0,2022-04-12,2024-11-04,1,Simulation,797000.0,28000.0,2,0.9660606060606061,0.033939393939393936
Pick A Song,Better Song,All Ages,651,17520,8500000.0,1,0,2024-08-26,2024-10-05,16,Action,6727.0,968.0,0,0.8742040285899935,0.12579597141000654
SILLY SCIENCE! 🧪 ,Silly Science Studios,All Ages,987,5124,6000000.0,0,1,2024-10-09,2024-10-21,8,Simulation,813.0,532.0,0,0.6044609665427509,0.39553903345724906
LOL DressUp!,ZombieCrunchUK,All Ages,381,239151,216900000.0,0,0,2020-03-24,2024-04-07,20,Roleplay & Avatar Sim,45000.0,33000.0,4,0.5769230769230769,0.42307692307692313
Merge Toy,Merge Empire,Ages 9+,1853,13973,4400000.0,0,0,2024-08-29,2024-11-06,9,Simulation,10000.0,2164.0,0,0.8220979940808945,0.17790200591910554
PsvitaCcc,psvitagamer720,All Ages,0,2,60.0,0,0,2015-01-02,2015-09-28,6,Simulation,0.0,0.0,0,,
Lindon's Library of Games,LINDON55,All Ages,0,3217,687800.0,1,0,2021-02-14,2024-11-01,30,Simulation,1522.0,135.0,3,0.9185274592637296,0.08147254073627042
Stealth 2 [Alpha],Stealthy Entertainment,Ages 9+,43,96020,3700000.0,0,0,2021-08-07,2022-08-17,16,Action,22000.0,2318.0,1,0.9046796611563451,0.09532033884365487
weirdest game on roblox,Superluminous Studios,All Ages,64,42201,28600000.0,0,1,2024-03-28,2024-10-03,1,Adventure,74000.0,2720.0,0,0.9645464025026069,0.035453597497393075
Brookhaven 🏡RP,Wolfpaq,All Ages,357377,22177935,56000000000.0,0,0,2020-04-21,2024-11-01,22,Roleplay & Avatar Sim,6000000.0,962000.0,4,0.8618213157138753,0.13817868428612468
Super Easy Fun Candy Obby,Studio Y,All Ages,54,1725328,11800000.0,1,0,2024-01-21,2024-11-06,12,Simulation,784.0,1277.0,0,0.3803978651140223,0.6196021348859777
GRUMPY GRAN! (SCARY OBBY),PlatinumFalls,All Ages,1672,267210,470500000.0,0,0,2022-04-15,2023-09-18,10,Obby & Platformer,63000.0,34000.0,1,0.6494845360824743,0.35051546391752575
✨Collect The Body,The Venomhawks,All Ages,1391,337357,160000000.0,1,0,2022-05-26,2024-10-03,25,Adventure,578000.0,24000.0,2,0.9601328903654485,0.039867109634551534
SKYDIVE Off A TOWER! 🪂,silky_dev,All Ages,723,2050738,98500000.0,1,1,2022-12-20,2024-11-03,18,Simulation,674000.0,12000.0,2,0.9825072886297376,0.017492711370262426
🩸BLOODstain🩸,ketchup stain xd,Ages 13+,3,20799,3000000.0,1,0,2023-08-06,2024-09-15,15,Action,5582.0,3467.0,1,0.6168637418499282,0.3831362581500718
Sakura Stand,Sakura Pro Max,All Ages,999,271850,255500000.0,1,0,2022-01-14,2024-11-05,20,Action,139000.0,34000.0,2,0.8034682080924855,0.19653179190751446
[EPISODE 77 PART 4] Toilet Tower Defense,Telanthric Development,All Ages,48012,1127493,5000000000.0,1,1,2023-06-17,2024-11-05,30,Strategy,1000000.0,165000.0,1,0.8583690987124464,0.14163090128755362
🚧 Kosovo Valley,Balkan ᅠ,Ages 13+,31,2013,316400.0,1,0,2024-04-22,2024-11-03,50,Simulation,488.0,233.0,0,0.6768377253814147,0.32316227461858527
The Dropper ✨ [130+ LEVELS!],KoolWaterLK,All Ages,1216,1431700,651400000.0,1,0,2014-07-17,2024-11-02,12,Obby & Platformer,292000.0,131000.0,10,0.6903073286052009,0.30969267139479906
Zombie Uprising,USSF - United States Special Forces,Ages 9+,2889,3205721,1000000000.0,1,0,2020-05-02,2024-10-14,5,Shooter,921000.0,47000.0,4,0.9514462809917356,0.04855371900826444
🏆 Backrooms Race,DoubleAce Games,Ages 9+,480,221955,103100000.0,0,0,2022-05-17,2024-10-16,30,Simulation,152000.0,12000.0,2,0.926829268292683,0.07317073170731703
FEEDING TRASH TO RICH PEOPLE TYCOON,Badass Experiences,All Ages,101,155741,31600000.0,1,0,2023-04-18,2024-09-19,6,Simulation,43000.0,5187.0,1,0.8923568597339532,0.10764314026604682
The Spooktober Experience 🎃,NRFL Studios,All Ages,58,7759,273200.0,1,1,2024-10-16,2024-11-03,20,Simulation,410.0,50.0,0,0.8913043478260869,0.10869565217391308
ARK the island,EthanGPlaysRB,All Ages,1,11,7149.0,0,0,2022-02-07,2022-02-07,6,Simulation,14.0,22.0,0,0.3888888888888889,0.6111111111111112
[UPDATE] Poly Dash (Geometry Dash),team exc,All Ages,844,72408,51600000.0,0,0,2023-11-06,2024-11-06,50,Obby & Platformer,33000.0,16000.0,1,0.673469387755102,0.326530612244898
really silly hangout game,heiihh9bhqys7tc9oo1s,All Ages,16,2047,1100000.0,0,0,2023-10-07,2024-03-28,20,Social,489.0,606.0,1,0.4465753424657534,0.5534246575342465
Find Floppas!😺,Find Floppas,All Ages,2602,276821,5300000.0,1,1,2024-09-29,2024-11-06,12,Simulation,5861.0,206.0,0,0.9660458216581507,0.03395417834184933
GEF,mPhase,Ages 13+,2062,3455445,95300000.0,1,1,2023-10-22,2024-11-03,10,Survival,91000.0,19000.0,1,0.8272727272727273,0.17272727272727273
Ringmaster Test,DiosMaskedHoodGhost,All Ages,104,1709,207800.0,0,1,2024-09-25,2024-11-06,50,Simulation,51.0,24.0,0,0.68,0.31999999999999995
Jujutsu Shenanigans,AlsoNot_Tze,Ages 13+,35035,969530,1000000000.0,1,0,2022-04-17,2024-11-05,20,Action,774000.0,137000.0,2,0.849615806805708,0.15038419319429197
[🎃] Granny,Promidius Games,Ages 9+,1473,1237615,509700000.0,1,1,2020-11-25,2024-11-06,6,Survival,108000.0,17000.0,4,0.864,0.136
Coraline [OTHER WORLD],Grmangg,All Ages,6,38188,3000000.0,1,0,2021-11-14,2024-10-04,10,Roleplay & Avatar Sim,7422.0,338.0,3,0.9564432989690722,0.04355670103092779
Universe Size Comparison [REVAMP],imxwojtek1,All Ages,1,584,151300.0,1,1,2020-12-28,2024-08-09,50,Simulation,449.0,104.0,4,0.8119349005424955,0.1880650994575045
(New update) Luffy Simulator,nongwanway,All Ages,0,462,223800.0,0,0,2019-05-02,2020-09-06,15,Simulation,200.0,110.0,1,0.6451612903225806,0.3548387096774194
Memory Lane  Early Alpha!,RipperRio,All Ages,290,5596,155000.0,0,1,2024-09-24,2024-11-06,15,Simulation,1362.0,57.0,0,0.959830866807611,0.04016913319238902
Pick A Side,Ming's Pick,Ages 9+,292,1575906,352000000.0,1,0,2017-02-21,2024-09-21,16,Party & Casual,361000.0,78000.0,7,0.8223234624145785,0.17767653758542146
[Update 1.5🎆🥶] Project Slayers,Project Slayers,Ages 13+,1146,1132184,614900000.0,1,0,2020-11-15,2024-06-03,1,RPG,723000.0,70000.0,4,0.9117276166456494,0.08827238335435061
Ability Wars,Ability Wars,Ages 9+,1388,654641,412200000.0,1,0,2021-12-16,2024-11-05,18,Action,358000.0,98000.0,3,0.7850877192982456,0.2149122807017544
THE S.C.A.R.Y APPARITION,fe2fan_140,All Ages,2,217,265600.0,0,0,2024-06-11,2024-06-11,50,Simulation,78.0,130.0,0,0.375,0.625
Obby Creator,Whirlpool Studio,All Ages,1954,906743,433800000.0,1,0,2019-03-02,2024-10-27,20,Simulation,250000.0,64000.0,5,0.7961783439490446,0.20382165605095537
Tsunami Game,Virtual Valley Games,Ages 9+,1013,494025,182200000.0,0,0,2021-11-14,2024-10-24,30,Survival,107000.0,28000.0,3,0.7925925925925926,0.20740740740740737
InSOnI v3,Stalkalek,All Ages,64,333309,39800000.0,0,0,2016-02-02,2024-11-06,12,Simulation,73000.0,9510.0,8,0.8847412434856381,0.1152587565143619
KJCT : KJ Character Testing [Halloween🎃],HAMZARECEPPROYT,All Ages,859,2879,2800000.0,1,1,2024-09-20,2024-11-06,15,Simulation,1293.0,969.0,0,0.5716180371352785,0.4283819628647215
Bubble Waffle Tycoon,Strawberry Tree Studios,All Ages,10,60634,445300.0,1,0,2020-06-13,2024-05-08,6,Simulation,7321.0,609.0,4,0.923203026481715,0.07679697351828496
KinitoPET Roleplay [W.I.P],Red Apples Studio,All Ages,0,529,206000.0,0,1,2024-03-07,2024-07-28,50,Simulation,144.0,90.0,0,0.6153846153846154,0.3846153846153846
Obby but you're a Spider,Banjo Spider Lady,All Ages,896,54074,22400000.0,1,0,2024-05-08,2024-11-06,16,Simulation,34000.0,11000.0,0,0.7555555555555555,0.24444444444444446
